"","CustomerID","recency","frequenci","monitery","Recency_group","Frequency_group","mon_value_group","log_recency","log_frequency","log_monitery"
"840","13474",259,1,229.59,"oldest","very rare","medium",5.55682806169954,0,5.43629510948994
"841","13475",214,4,357.945,"oldest","frequent","large",5.36597601502185,1.38629436111989,5.88037934331329
"842","13476",201,2,619.235,"oldest","rare","very large",5.30330490805908,0.693147180559945,6.42848484522587
"843","13477",60,6,242.43,"recent","frequent","medium",4.0943445622221,1.79175946922805,5.49071300891347
"844","13479",223,2,150.475,"oldest","rare","small",5.40717177146012,0.693147180559945,5.01379695743383
"845","13481",68,5,360.912,"recent","frequent","large",4.21950770517611,1.6094379124341,5.88863416130378
"846","13482",255,1,184.64,"oldest","very rare","medium",5.54126354515843,0,5.21840798331973
"847","13483",88,1,140.34,"old","very rare","small",4.47733681447821,0,4.94406804982414
"848","13484",264,1,313.8,"oldest","very rare","large",5.57594910314632,0,5.74875584029893
"849","13485",256,1,454.24,"oldest","very rare","very large",5.54517744447956,0,6.11862569272466
"850","13486",101,3,374.136666666667,"old","rare","large",4.61512051684126,1.09861228866811,5.92462114956014
"851","13487",80,3,191.8,"old","rare","medium",4.38202663467388,1.09861228866811,5.25645316244934
"852","13488",40,13,689.87,"very recent","very frequent","very large",3.68887945411394,2.56494935746154,6.5365031740436
"853","13489",128,4,112.38,"old","frequent","small",4.85203026391962,1.38629436111989,4.72188598568405
"854","13491",74,10,121.582,"old","frequent","small",4.30406509320417,2.30258509299405,4.8005889322593
"855","13492",159,3,423.28,"old","rare","large",5.06890420222023,1.09861228866811,6.04803389859588
"856","13493",298,2,309.315,"oldest","rare","large",5.6970934865054,0.693147180559945,5.73436017512034
"857","13494",334,1,316.26,"oldest","very rare","large",5.8111409929767,0,5.75656466009517
"858","13495",30,5,408.974,"very recent","frequent","large",3.40119738166216,1.6094379124341,6.01365158434001
"859","13496",33,2,326.665,"very recent","rare","large",3.49650756146648,0.693147180559945,5.78893518094268
"860","13497",305,2,174.025,"oldest","rare","small",5.72031177660741,0.693147180559945,5.15919896705473
"861","13499",40,5,231.822,"very recent","frequent","medium",3.68887945411394,1.6094379124341,5.4459698358067
"862","13500",46,3,388.923333333333,"recent","rare","large",3.8286413964891,1.09861228866811,5.96338223764764
"863","13501",311,1,1340.32,"oldest","very rare","very large",5.73979291217923,0,7.2006636704055
"864","13502",39,3,97.3333333333333,"very recent","rare","small",3.66356164612965,1.09861228866811,4.57814151360017
"865","13503",94,1,216.85,"old","very rare","medium",4.54329478227,0,5.37920587028138
"866","13504",87,1,295.93,"old","very rare","large",4.46590811865458,0,5.69012293987024
"867","13505",95,4,1098.4075,"old","frequent","very large",4.55387689160054,1.38629436111989,7.00161668254407
"868","13506",339,2,229.26,"oldest","rare","medium",5.82600010738045,0.693147180559945,5.43485673068686
"869","13507",26,4,619.79,"very recent","frequent","very large",3.25809653802148,1.38629436111989,6.42938071098664
"870","13508",266,1,110.97,"oldest","very rare","small",5.5834963087817,0,4.70925989451247
"871","13509",31,7,139.96,"very recent","frequent","small",3.43398720448515,1.94591014905531,4.94135666749949
"872","13510",24,4,447.89,"very recent","frequent","very large",3.17805383034795,1.38629436111989,6.10454766655187
"873","13512",283,1,251.21,"oldest","very rare","medium",5.64544689764324,0,5.52628924271889
"874","13513",149,1,205.1,"old","very rare","medium",5.00394630594546,0,5.32349766507834
"875","13514",96,1,152.2,"old","very rare","small",4.56434819146784,0,5.02519544542759
"876","13515",95,4,222.78,"old","frequent","medium",4.55387689160054,1.38629436111989,5.40618473741704
"877","13516",44,3,463.136666666667,"recent","rare","very large",3.78418963391826,1.09861228866811,6.13802218691615
"878","13517",82,3,709.473333333333,"old","rare","very large",4.40671924726425,1.09861228866811,6.56452291073989
"879","13518",108,1,659.44,"old","very rare","very large",4.68213122712422,0,6.49139099000497
"880","13519",101,1,122.75,"old","very rare","small",4.61512051684126,0,4.81014976667463
"881","13520",81,6,604.058333333333,"old","frequent","very large",4.39444915467244,1.79175946922805,6.40367077163787
"882","13521",24,3,364.55,"very recent","rare","large",3.17805383034795,1.09861228866811,5.89866371625244
"883","13522",53,1,125.8,"recent","very rare","small",3.97029191355212,0,4.83469334426634
"884","13523",56,5,792.976,"recent","frequent","very large",4.02535169073515,1.6094379124341,6.67579295635971
"885","13524",63,5,136.036,"recent","frequent","small",4.14313472639153,1.6094379124341,4.91291955658998
"886","13525",37,2,314.39,"very recent","rare","large",3.61091791264422,0.693147180559945,5.75063425343343
"887","13527",56,7,326.787142857143,"recent","frequent","large",4.02535169073515,1.94591014905531,5.78930901966951
"888","13529",101,2,153.88,"old","rare","small",4.61512051684126,0.693147180559945,5.03617307788409
"889","13531",228,2,241.9,"oldest","rare","medium",5.42934562895444,0.693147180559945,5.48852441761598
"890","13532",56,1,210.31,"recent","very rare","medium",4.02535169073515,0,5.34858263269559
"891","13533",205,3,90.2633333333333,"oldest","rare","small",5.32300997913841,1.09861228866811,4.50273132406631
"892","13534",25,25,234.8032,"very recent","very frequent","medium",3.2188758248682,3.2188758248682,5.45874771648117
"893","13536",24,7,492.612857142857,"very recent","frequent","very large",3.17805383034795,1.94591014905531,6.19972358592004
"894","13538",66,7,182.978571428571,"recent","frequent","medium",4.18965474202643,1.94591014905531,5.20936904996641
"895","13539",108,3,210.446666666667,"old","rare","medium",4.68213122712422,1.09861228866811,5.34923225601614
"896","13544",62,2,145.705,"recent","rare","small",4.12713438504509,0.693147180559945,4.98158402970225
"897","13546",35,3,208.996666666667,"very recent","rare","medium",3.55534806148941,1.09861228866811,5.34231830287431
"898","13548",119,2,341.205,"old","rare","large",4.77912349311153,0.693147180559945,5.83248346967193
"899","13549",48,7,131.171428571429,"recent","frequent","small",3.87120101090789,1.94591014905531,4.87650508275981
"900","13551",342,1,91.8,"oldest","very rare","small",5.8348107370626,0,4.51961229762644
"901","13552",89,12,311.6725,"old","very frequent","large",4.48863636973214,2.484906649788,5.74195295702296
"902","13555",96,4,1037.32,"old","frequent","very large",4.56434819146784,1.38629436111989,6.94439574307713
"903","13557",51,2,292.03,"recent","rare","medium",3.93182563272433,0.693147180559945,5.67685653671694
"904","13558",28,4,151.265,"very recent","frequent","small",3.3322045101752,1.38629436111989,5.0190332655473
"905","13560",30,1,174.37,"very recent","very rare","small",3.40119738166216,0,5.1611794783294
"906","13561",238,1,141.86,"oldest","very rare","small",5.47227067367148,0,4.95484065577394
"907","13562",104,3,599.776666666667,"old","rare","very large",4.64439089914137,1.09861228866811,6.39655736370204
"908","13563",107,2,388.765,"old","rare","large",4.67282883446191,0.693147180559945,5.96297504795806
"909","13564",167,3,583.006666666667,"oldest","rare","very large",5.11799381241676,1.09861228866811,6.36819862139089
"910","13565",42,2,120.11,"recent","rare","small",3.73766961828337,0.693147180559945,4.7884079895664
"911","13566",63,2,437.355,"recent","rare","very large",4.14313472639153,0.693147180559945,6.08074522229165
"912","13568",196,1,192.85,"oldest","very rare","medium",5.27811465923052,0,5.26191268465424
"913","13569",40,2,186.875,"very recent","rare","medium",3.68887945411394,0.693147180559945,5.23043994414495
"914","13570",266,1,239.49,"oldest","very rare","medium",5.5834963087817,0,5.47851166232582
"915","13571",35,12,174.36,"very recent","very frequent","small",3.55534806148941,2.484906649788,5.16112212737019
"916","13572",228,1,1384.25,"oldest","very rare","very large",5.42934562895444,0,7.23291375570308
"917","13573",73,2,147.2,"recent","rare","small",4.29045944114839,0.693147180559945,4.99179220629478
"918","13575",46,5,146.414,"recent","frequent","small",3.8286413964891,1.6094379124341,4.98643822537041
"919","13576",33,18,373.185555555556,"very recent","very frequent","large",3.49650756146648,2.89037175789616,5.922075763925
"920","13577",48,4,421.9,"recent","frequent","large",3.87120101090789,1.38629436111989,6.04476831913029
"921","13579",37,2,233.52,"very recent","rare","medium",3.61091791264422,0.693147180559945,5.45326772654586
"922","13581",332,1,118,"oldest","very rare","small",5.80513496891649,0,4.77068462446567
"923","13583",178,1,781.03,"oldest","very rare","very large",5.18178355029209,0,6.66061356139389
"924","13584",329,1,142.4,"oldest","very rare","small",5.79605775076537,0,4.95863999897788
"925","13587",86,1,712.4,"old","very rare","very large",4.45434729625351,0,6.56863955141551
"926","13588",38,9,275.438888888889,"very recent","frequent","medium",3.63758615972639,2.19722457733622,5.61836578507241
"927","13589",37,2,189.825,"very recent","rare","medium",3.61091791264422,0.693147180559945,5.2461025950993
"928","13590",34,6,330.32,"very recent","frequent","large",3.52636052461616,1.79175946922805,5.80006188157784
"929","13591",87,3,372.376666666667,"old","rare","large",4.46590811865458,1.09861228866811,5.9199058867983
"930","13592",58,4,61.99,"recent","frequent","small",4.06044301054642,1.38629436111989,4.12697308171383
"931","13593",131,5,407.416,"old","frequent","large",4.87519732320115,1.6094379124341,6.00983477646286
"932","13594",75,1,396.97,"old","very rare","large",4.31748811353631,0,5.98386071108125
"933","13596",28,2,348.52,"very recent","rare","large",3.3322045101752,0.693147180559945,5.85369561736309
"934","13598",70,1,180.17,"recent","very rare","medium",4.24849524204936,0,5.19390084962761
"935","13599",24,21,245.412857142857,"very recent","very frequent","medium",3.17805383034795,3.04452243772342,5.50294192349955
"936","13600",335,1,219.52,"oldest","very rare","medium",5.81413053182507,0,5.39144334453752
"937","13601",68,2,346.66,"recent","rare","large",4.21950770517611,0.693147180559945,5.84834447251316
"938","13602",87,1,428.89,"old","very rare","large",4.46590811865458,0,6.06120047579288
"939","13603",49,1,164.34,"recent","very rare","small",3.89182029811063,0,5.10193745250304
"940","13606",52,3,93.5133333333333,"recent","rare","small",3.95124371858143,1.09861228866811,4.53810402862342
"941","13607",63,1,678.01,"recent","very rare","very large",4.14313472639153,0,6.51916203709416
"942","13610",35,7,161.697142857143,"very recent","frequent","small",3.55534806148941,1.94591014905531,5.08572509702153
"943","13611",112,3,390.6,"old","rare","large",4.71849887129509,1.09861228866811,5.96768401844258
"944","13614",47,4,402.615,"recent","frequent","large",3.85014760171006,1.38629436111989,5.99798077033578
"945","13615",341,1,417.69,"oldest","very rare","large",5.83188247728352,0,6.0347395305893
"946","13617",63,3,181.393333333333,"recent","rare","medium",4.14313472639153,1.09861228866811,5.20066778581128
"947","13618",196,1,177.34,"oldest","very rare","small",5.27811465923052,0,5.17806879395186
"948","13621",139,1,213.85,"old","very rare","medium",4.93447393313069,0,5.36527483467292
"949","13623",53,5,149.556,"recent","frequent","small",3.97029191355212,1.6094379124341,5.00767090463224
"950","13626",275,1,257.23,"oldest","very rare","medium",5.61677109766657,0,5.54997062630796
"951","13627",82,5,327.694,"old","frequent","large",4.40671924726425,1.6094379124341,5.79208024610779
"952","13629",46,11,708.396363636364,"recent","very frequent","very large",3.8286413964891,2.39789527279837,6.56300377268879
"953","13630",28,7,290.254285714286,"very recent","frequent","medium",3.3322045101752,1.94591014905531,5.67075738606515
"954","13631",122,11,279.129090909091,"old","very frequent","medium",4.80402104473326,2.39789527279837,5.63167436624313
"955","13632",47,5,424.254,"recent","frequent","large",3.85014760171006,1.6094379124341,6.05033233247295
"956","13634",56,5,315.032,"recent","frequent","large",4.02535169073515,1.6094379124341,5.75267422096758
"957","13635",90,1,1071.03,"old","very rare","very large",4.49980967033027,0,6.97637608125992
"958","13636",59,5,189.824,"recent","frequent","medium",4.07753744390572,1.6094379124341,5.24609732707541
"959","13637",75,3,270.166666666667,"old","rare","medium",4.31748811353631,1.09861228866811,5.59903905250762
"960","13638",38,1,122.64,"very recent","very rare","small",3.63758615972639,0,4.80925323456356
"961","13639",97,1,1033.34,"old","very rare","very large",4.57471097850338,0,6.94055155339722
"962","13642",238,1,354.8,"oldest","very rare","large",5.47227067367148,0,5.87155425043542
"963","13643",54,3,173.146666666667,"recent","rare","small",3.98898404656427,1.09861228866811,5.15413901953212
"964","13644",39,4,656.065,"very recent","frequent","very large",3.66356164612965,1.38629436111989,6.48625986940131
"965","13645",143,1,252.1,"old","very rare","medium",4.96284463025991,0,5.52982583419387
"966","13647",32,4,419.53,"very recent","frequent","large",3.46573590279973,1.38629436111989,6.03913503705707
"967","13649",279,2,173.3,"oldest","rare","small",5.63121178182137,0.693147180559945,5.15502419672156
"968","13650",39,6,306.056666666667,"very recent","frequent","large",3.66356164612965,1.79175946922805,5.72377026999291
"969","13651",58,2,47.1,"recent","rare","small",4.06044301054642,0.693147180559945,3.85227300102237
"970","13652",68,3,365.026666666667,"recent","rare","large",4.21950770517611,1.09861228866811,5.89997041027452
"971","13654",66,6,451.221666666667,"recent","frequent","very large",4.18965474202643,1.79175946922805,6.11195871912548
"972","13655",137,2,466.485,"old","rare","very large",4.91998092582813,0.693147180559945,6.1452258654296
"973","13656",187,2,189.825,"oldest","rare","medium",5.23110861685459,0.693147180559945,5.2461025950993
"974","13657",33,2,191.07,"very recent","rare","medium",3.49650756146648,0.693147180559945,5.25263985305138
"975","13658",32,5,527.834,"very recent","frequent","very large",3.46573590279973,1.6094379124341,6.26878184033473
"976","13659",228,2,786.6,"oldest","rare","very large",5.42934562895444,0.693147180559945,6.66771985999771
