"","CustomerID","recency","frequenci","monitery","Recency_group","Frequency_group","mon_value_group"
"1498","14390",33,9,516.98,"very recent","frequent","very large"
"1499","14393",241,1,67.95,"oldest","very rare","small"
"1500","14395",25,9,389.745555555556,"very recent","frequent","large"
"1501","14396",88,2,243.995,"old","rare","medium"
"1502","14397",25,19,137.524210526316,"very recent","very frequent","small"
"1503","14400",172,1,574.7,"oldest","very rare","very large"
"1504","14401",27,13,311.652307692308,"very recent","very frequent","large"
"1505","14403",153,4,368.9525,"old","frequent","large"
"1506","14404",56,6,245.72,"recent","frequent","medium"
"1507","14406",142,1,156.75,"old","very rare","small"
"1508","14407",130,6,359.621666666667,"old","frequent","large"
"1509","14408",33,7,372.361428571429,"very recent","frequent","large"
"1510","14409",94,6,343.241666666667,"old","frequent","large"
"1511","14410",115,9,122.785555555556,"old","frequent","small"
"1512","14411",333,1,1063,"oldest","very rare","very large"
"1513","14412",65,2,385.015,"recent","rare","large"
"1514","14413",385,1,122.7,"oldest","very rare","small"
"1515","14414",114,7,213.854285714286,"old","frequent","medium"
"1516","14415",24,13,453.867692307692,"very recent","very frequent","very large"
"1517","14416",45,2,245.11,"recent","rare","medium"
"1518","14418",26,3,645.75,"very recent","rare","very large"
"1519","14419",33,6,176.343333333333,"very recent","frequent","small"
"1520","14420",122,1,387.52,"old","very rare","large"
"1521","14421",80,2,406.555,"old","rare","large"
"1522","14422",23,6,710.606666666667,"very recent","frequent","very large"
"1523","14423",241,1,265.2,"oldest","very rare","medium"
"1524","14424",40,1,322.08,"very recent","very rare","large"
"1525","14426",46,10,448.167,"recent","frequent","very large"
"1526","14427",73,2,181.67,"recent","rare","medium"
"1527","14428",30,5,248.966,"very recent","frequent","medium"
"1528","14431",325,1,470.36,"oldest","very rare","very large"
"1529","14432",32,6,375.918333333333,"very recent","frequent","large"
"1530","14434",44,6,228.8,"recent","frequent","medium"
"1531","14436",121,1,89.06,"old","very rare","small"
"1532","14437",388,1,63,"oldest","very rare","small"
"1533","14438",329,1,131.9,"oldest","very rare","small"
"1534","14439",342,1,2661.24,"oldest","very rare","very large"
"1535","14440",31,5,471.536,"very recent","frequent","very large"
"1536","14441",23,4,428.2225,"very recent","frequent","large"
"1537","14442",227,2,794.91,"oldest","rare","very large"
"1538","14443",76,4,355.05,"old","frequent","large"
"1539","14446",23,4,259.895,"very recent","frequent","medium"
"1540","14447",41,5,232.646,"recent","frequent","medium"
"1541","14448",32,2,187.675,"very recent","rare","medium"
"1542","14449",41,4,226.775,"recent","frequent","medium"
"1543","14450",203,3,161.083333333333,"oldest","rare","small"
"1544","14451",83,2,331.295,"old","rare","large"
"1545","14452",33,2,132.22,"very recent","rare","small"
"1546","14453",213,1,119.93,"oldest","very rare","small"
"1547","14456",28,9,340.266666666667,"very recent","frequent","large"
"1548","14457",333,1,113.64,"oldest","very rare","small"
"1549","14459",178,1,1837.92,"oldest","very rare","very large"
"1550","14460",133,3,144.78,"old","rare","small"
"1551","14461",171,3,701.02,"oldest","rare","very large"
"1552","14462",89,11,182.183636363636,"old","very frequent","medium"
"1553","14463",121,3,176.54,"old","rare","small"
"1554","14465",269,3,352.873333333333,"oldest","rare","large"
"1555","14466",52,7,324.628571428571,"recent","frequent","large"
"1556","14467",40,4,149.69,"very recent","frequent","small"
"1557","14470",34,2,230.595,"very recent","rare","medium"
"1558","14472",126,8,242.105,"old","frequent","medium"
"1559","14473",97,2,117.17,"old","rare","small"
"1560","14474",69,1,547.66,"recent","very rare","very large"
"1561","14475",94,3,308.616666666667,"old","rare","large"
"1562","14476",280,1,215.7,"oldest","very rare","medium"
"1563","14477",42,4,327.4,"recent","frequent","large"
"1564","14479",276,2,158.125,"oldest","rare","small"
"1565","14480",34,1,279.05,"very recent","very rare","medium"
"1566","14481",187,2,318.255,"oldest","rare","large"
"1567","14482",41,6,344.691666666667,"recent","frequent","large"
"1568","14483",304,1,137.1,"oldest","very rare","small"
"1569","14484",73,1,321.92,"recent","very rare","large"
"1570","14485",61,1,165.75,"recent","very rare","small"
"1571","14487",49,6,199.388333333333,"recent","frequent","medium"
"1572","14488",90,1,1064.28,"old","very rare","very large"
"1573","14489",230,1,463.38,"oldest","very rare","very large"
"1574","14491",198,2,170.465,"oldest","rare","small"
"1575","14493",30,5,476.648,"very recent","frequent","very large"
"1576","14494",48,1,139.56,"recent","very rare","small"
"1577","14495",73,2,61.9,"recent","rare","small"
"1578","14496",334,2,269.405,"oldest","rare","medium"
"1579","14497",332,1,475.37,"oldest","very rare","very large"
"1580","14498",65,5,391.464,"recent","frequent","large"
"1581","14499",49,3,271.773333333333,"recent","rare","medium"
"1582","14500",111,3,118.95,"old","rare","small"
"1583","14501",206,2,125.605,"oldest","rare","small"
"1584","14502",42,11,224.606363636364,"recent","very frequent","medium"
"1585","14503",26,6,590.543333333333,"very recent","frequent","very large"
"1586","14504",70,4,168.315,"recent","frequent","small"
"1587","14505",40,8,738.205,"very recent","frequent","very large"
"1588","14506",40,5,402.434,"very recent","frequent","large"
"1589","14507",46,6,230.53,"recent","frequent","medium"
"1590","14508",45,2,138.21,"recent","rare","small"
"1591","14511",34,5,262.962,"very recent","frequent","medium"
"1592","14512",210,2,137.64,"oldest","rare","small"
"1593","14513",123,3,151.863333333333,"old","rare","small"
"1594","14514",84,3,351.783333333333,"old","rare","large"
"1595","14515",40,6,350.348333333333,"very recent","frequent","large"
"1596","14517",56,2,165.225,"recent","rare","small"
"1597","14518",87,1,174.37,"old","very rare","small"
"1598","14520",24,2,135.3,"very recent","rare","small"
"1599","14522",47,4,243.635,"recent","frequent","medium"
"1600","14523",131,1,241.09,"old","very rare","medium"
"1601","14524",54,9,207.52,"recent","frequent","medium"
"1602","14525",42,9,481.355555555556,"recent","frequent","very large"
"1603","14527",25,55,154.705818181818,"very recent","very frequent","small"
"1604","14528",60,1,364.22,"recent","very rare","large"
"1605","14529",83,3,206.68,"old","rare","medium"
"1606","14530",48,6,487.651666666667,"recent","frequent","very large"
"1607","14532",259,4,233.2125,"oldest","frequent","medium"
"1608","14533",47,7,278.531428571429,"recent","frequent","medium"
"1609","14534",25,18,247.058333333333,"very recent","very frequent","medium"
"1610","14535",83,3,954.73,"old","rare","very large"
"1611","14536",282,1,171.8,"oldest","very rare","small"
"1612","14537",80,1,355.56,"old","very rare","large"
"1613","14538",87,2,194.125,"old","rare","medium"
"1614","14539",38,2,268.74,"very recent","rare","medium"
"1615","14540",32,3,332.086666666667,"very recent","rare","large"
"1616","14541",81,8,182.70625,"old","frequent","medium"
"1617","14542",208,1,103.25,"oldest","very rare","small"
"1618","14543",51,16,226.895625,"recent","very frequent","medium"
"1619","14544",47,2,1012.225,"recent","rare","very large"
"1620","14546",28,5,515.618,"very recent","frequent","very large"
"1621","14547",26,8,500.9425,"very recent","frequent","very large"
"1622","14548",173,2,326.4,"oldest","rare","large"
"1623","14549",334,1,289.24,"oldest","very rare","medium"
"1624","14550",33,2,382.81,"very recent","rare","large"
"1625","14551",41,2,93.115,"recent","rare","small"
"1626","14552",174,1,165.07,"oldest","very rare","small"
"1627","14553",42,5,171.854,"recent","frequent","small"
"1628","14554",33,4,595.26,"very recent","frequent","very large"
"1629","14555",80,2,162.07,"old","rare","small"
"1630","14557",108,1,788.38,"old","very rare","very large"
"1631","14560",30,22,101.716818181818,"very recent","very frequent","small"
"1632","14561",98,3,360.253333333333,"old","rare","large"
"1633","14562",26,18,281.931666666667,"very recent","very frequent","medium"
"1634","14565",118,4,774.78,"old","frequent","very large"
"1635","14566",133,1,1432,"old","very rare","very large"
"1636","14567",79,2,765.18,"old","rare","very large"
"1637","14569",24,1,227.39,"very recent","very rare","medium"
"1638","14570",303,2,109.03,"oldest","rare","small"
"1639","14572",26,7,404.691428571429,"very recent","frequent","large"
"1640","14573",202,9,183.713333333333,"oldest","frequent","medium"
"1641","14576",395,1,35.4,"oldest","very rare","small"
"1642","14577",35,4,214.9275,"very recent","frequent","medium"
"1643","14578",26,1,168.63,"very recent","very rare","small"
"1644","14581",39,1,138.6,"very recent","very rare","small"
"1645","14582",63,1,114.11,"recent","very rare","small"
"1646","14583",28,5,210.51,"very recent","frequent","medium"
"1647","14584",192,4,260.565,"oldest","frequent","medium"
"1648","14585",73,1,157.05,"recent","very rare","small"
"1649","14586",299,1,237.36,"oldest","very rare","medium"
"1650","14587",41,9,177.904444444444,"recent","frequent","small"
"1651","14589",394,1,39.75,"oldest","very rare","small"
"1652","14591",38,4,361.785,"very recent","frequent","large"
"1653","14592",58,3,190.153333333333,"recent","rare","medium"
"1654","14593",44,3,205.996666666667,"recent","rare","medium"
"1655","14594",30,2,189.915,"very recent","rare","medium"
"1656","14595",42,6,290.1,"recent","frequent","medium"
"1657","14597",34,2,441.575,"very recent","rare","very large"
"1658","14598",67,1,221.97,"recent","very rare","medium"
"1659","14600",328,1,393.33,"oldest","very rare","large"
"1660","14601",33,1,213.96,"very recent","very rare","medium"
"1661","14603",297,1,660,"oldest","very rare","very large"
"1662","14606",24,93,130.716666666667,"very recent","very frequent","small"
"1663","14607",38,14,1183.53571428571,"very recent","very frequent","very large"
"1664","14608",27,4,446.2875,"very recent","frequent","very large"
"1665","14609",95,4,150.39,"old","frequent","small"
"1666","14616",265,3,135.36,"oldest","rare","small"
"1667","14618",32,3,184.48,"very recent","rare","medium"
"1668","14619",268,1,394.44,"oldest","very rare","large"
"1669","14620",228,2,206.39,"oldest","rare","medium"
"1670","14621",24,5,357.672,"very recent","frequent","large"
"1671","14622",207,1,320.58,"oldest","very rare","large"
"1672","14623",55,5,177.85,"recent","frequent","small"
"1673","14624",80,2,112.925,"old","rare","small"
"1674","14625",219,2,449.815,"oldest","rare","very large"
"1675","14626",46,4,697.8175,"recent","frequent","very large"
"1676","14628",114,2,335.98,"old","rare","large"
"1677","14629",27,2,479.505,"very recent","rare","very large"
"1678","14631",73,3,335.66,"recent","rare","large"
"1679","14632",285,1,114.56,"oldest","very rare","small"
"1680","14633",289,1,344.9,"oldest","very rare","large"
"1681","14636",59,2,304.925,"recent","rare","large"
"1682","14638",73,1,443.6,"recent","very rare","very large"
"1683","14639",75,6,497.415,"old","frequent","very large"
"1684","14640",47,6,354.18,"recent","frequent","large"
"1685","14641",44,1,110.46,"recent","very rare","small"
"1686","14642",81,1,96.12,"old","very rare","small"
"1687","14643",193,2,346.905,"oldest","rare","large"
"1688","14644",90,2,415.38,"old","rare","large"
"1689","14645",179,2,298.545,"oldest","rare","large"
"1690","14646",24,73,3838.43863013699,"very recent","very frequent","very large"
"1691","14647",224,1,243.22,"oldest","very rare","medium"
"1692","14649",27,4,354.3225,"very recent","frequent","large"
"1693","14651",90,2,327.3,"old","rare","large"
"1694","14652",100,1,114.18,"old","very rare","small"
"1695","14653",24,7,278.221428571429,"very recent","frequent","medium"
"1696","14655",31,4,483.0575,"very recent","frequent","very large"
"1697","14656",192,2,145.525,"oldest","rare","small"
"1698","14657",40,4,212.055,"very recent","frequent","medium"
"1699","14658",28,2,123.575,"very recent","rare","small"
"1700","14659",31,9,281.103333333333,"very recent","frequent","medium"
"1701","14660",109,2,142.87,"old","rare","small"
"1702","14661",49,1,107.95,"recent","very rare","small"
"1703","14662",51,4,192.7925,"recent","frequent","medium"
"1704","14664",42,2,318.945,"recent","rare","large"
"1705","14665",83,5,367.14,"old","frequent","large"
"1706","14666",47,1,195.25,"recent","very rare","medium"
"1707","14667",33,25,369.648,"very recent","very frequent","large"
"1708","14669",264,3,423.33,"oldest","rare","large"
"1709","14670",303,2,205.765,"oldest","rare","medium"
"1710","14672",257,2,382.775,"oldest","rare","large"
"1711","14673",26,5,347.28,"very recent","frequent","large"
"1712","14675",39,1,604.75,"very recent","very rare","very large"
"1713","14676",54,6,424.706666666667,"recent","frequent","large"
"1714","14680",48,16,1797.131875,"recent","very frequent","very large"
"1715","14681",94,3,166.316666666667,"old","rare","small"
"1716","14682",210,2,26,"oldest","rare","small"
"1717","14684",48,5,247.256,"recent","frequent","medium"
"1718","14687",129,1,628.38,"old","very rare","very large"
"1719","14688",30,21,268.136666666667,"very recent","very frequent","medium"
"1720","14689",231,1,112.8,"oldest","very rare","small"
"1721","14690",67,2,185.85,"recent","rare","medium"
"1722","14691",53,5,422.866,"recent","frequent","large"
"1723","14692",160,4,147.8875,"old","frequent","small"
"1724","14693",287,1,172.9,"oldest","very rare","small"
"1725","14696",27,7,296.992857142857,"very recent","frequent","large"
"1726","14697",241,2,94.305,"oldest","rare","small"
"1727","14698",24,5,250.152,"very recent","frequent","medium"
"1728","14699",237,1,109.13,"oldest","very rare","small"
"1729","14700",55,3,745.1,"recent","rare","very large"
"1730","14701",33,9,283.263333333333,"very recent","frequent","medium"
"1731","14702",24,17,193.655294117647,"very recent","very frequent","medium"
"1732","14703",37,1,318.17,"very recent","very rare","large"
"1733","14704",34,9,171.878888888889,"very recent","frequent","small"
"1734","14705",221,1,179,"oldest","very rare","medium"
"1735","14708",25,3,375.456666666667,"very recent","rare","large"
"1736","14709",38,13,378.541538461538,"very recent","very frequent","large"
"1737","14710",37,4,151.5325,"very recent","frequent","small"
"1738","14711",33,11,260.8,"very recent","very frequent","medium"
"1739","14712",52,3,305.69,"recent","rare","large"
"1740","14713",32,11,242.396363636364,"very recent","very frequent","medium"
"1741","14714",47,1,160.19,"recent","very rare","small"
"1742","14715",47,4,216.845,"recent","frequent","medium"
"1743","14716",66,2,164.84,"recent","rare","small"
"1744","14719",24,5,320.426,"very recent","frequent","large"
